genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Nr1h2	-0.462363796458922	5.4300027984168	-4.17653960433637	0.000881705581450589	0.0658664063959758	-0.435561393306449
Tppp	-0.351916693290002	7.3607581835971	-4.18391380685878	0.000868953040342302	0.0658664063959758	-0.43694726964288
Rps15	-0.389741788078315	7.2010255395949	-4.17961510613895	0.000876363889933808	0.0658664063959758	-0.442054422410435
Etv1	0.456133899867439	7.63582747669304	4.18310723264072	0.000870338656737607	0.0658664063959758	-0.443038620729117
Ufsp2	0.345935732219456	5.36071644615598	4.1718025146513	0.000889998369702211	0.0658664063959758	-0.445089837974993
Ptp4a3	-0.474343069005215	5.46558458516246	-4.16861380543996	0.000895625385020823	0.0658664063959758	-0.448865114735669
Dcx	0.488365827211714	6.10654236752056	4.16720264665444	0.000898127201482483	0.0658664063959758	-0.449853043947692
Rgma	-0.437553219394737	6.35033828828648	-4.16468850912156	0.000902602172201028	0.0658664063959758	-0.456723415974496
Ssb	0.551996236881579	6.5131679429628	4.16367786648826	0.000904407450249573	0.0658664063959758	-0.460376832569397
Akr7a2	-0.501538834462904	4.23331476980582	-4.21695812347479	0.000814082217257401	0.0658664063959758	-0.472043379568237
Ttc14	0.52917043212242	6.60865011686079	4.15087490982532	0.000927598860422007	0.0658664063959758	-0.484937300221022
Rps29	-0.308115067375131	7.70714818905669	-4.15802589854304	0.000914571584520017	0.0658664063959758	-0.490698783916877
Adrbk1	-0.20934545065418	7.74582077487741	-4.15730485872166	0.000915876621186366	0.0658664063959758	-0.492765149351
Gna12	-0.39133382403773	8.2237447183869	-4.16081582600481	0.000909539857920325	0.0658664063959758	-0.494571554108561
MGC109340	0.615966177234834	4.87227425556892	4.15329598570392	0.000923167191774345	0.0658664063959758	-0.500053892573635
Ddx23	-0.236859290506007	6.66723116621211	-4.14097274111489	0.000945951649859212	0.0658664063959758	-0.503995001520717
RGD1307947	0.535230946244011	4.750289779075	4.15553650622351	0.000919085286070792	0.0658664063959758	-0.505246891337761
G4	-0.437738442468572	4.1025677626146	-4.20532528909404	0.000832982936884393	0.0658664063959758	-0.514997997808426
Syt7	-0.353923749914245	7.53014758310224	-4.13452292255725	0.000958104817343904	0.0658664063959758	-0.530856842522489
Plod3	-0.349913519982561	5.01409053778994	-4.12578936415938	0.000974815670221703	0.0658664063959758	-0.536897894133778
Clip2	-0.283927428135422	7.89569364315859	-4.134654599844	0.000957855115259721	0.0658664063959758	-0.537305335307935
Nvl	0.34692430849428	4.83667839791396	4.1272925102722	0.000971918484769105	0.0658664063959758	-0.545018709021939
Ppp1r9b	-0.378161496711284	10.1960386064541	-4.14685583719405	0.000935003613783785	0.0658664063959758	-0.56020987709987
Adrm1	-0.340310025599741	5.97589738708532	-4.10121335533235	0.00102345401263119	0.0658664063959758	-0.567391588854308
Pcdh20	0.290483007402569	7.14629687784387	4.11047124676687	0.00100484745571775	0.0658664063959758	-0.567996055320319
C1ql2	-0.525914255485263	5.25901741593513	-4.10071840377803	0.0010244586113524	0.0658664063959758	-0.572000112505807
Prss12	0.366345182765752	4.22605987895676	4.15250374769342	0.000924614962115146	0.0658664063959758	-0.575030166667344
Synpo	-0.347725148177251	7.2332169147196	-4.10741929083622	0.00101094284893043	0.0658664063959758	-0.57524064308816
Tprn	-0.47172904029303	4.99467381334006	-4.09614355022845	0.00103379190498321	0.0658664063959758	-0.589282366631209
RGD1304694	-0.361341050733651	7.00549668913948	-4.09716908014747	0.0010316921760591	0.0658664063959758	-0.589723733738599
Fam117b	0.323164385833452	7.60577482281559	4.10086592038496	0.00102415909303379	0.0658664063959758	-0.594428013977089
Mbd3	-0.392478232717913	6.05011036186338	-4.0841565020475	0.00105866057597276	0.0658664063959758	-0.598689237045874
Gria2	0.427502059771834	10.3998195165184	4.12206404367966	0.000982033961229155	0.0658664063959758	-0.611763500307168
