genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Canx	0.430112793732269	9.59785148891499	6.57910037412291	5.20113893990366e-06	0.000297372265553983	4.20935166625572
Etv1	0.518893274617005	7.66725062248875	6.63941191546263	5.68698014245326e-06	0.000315685428315773	4.20400850501674
Fasn	-0.294366415337164	9.38686972857594	-6.52224336737505	5.22041385301569e-06	0.000297372265553983	4.19831681858937
Smarcad1	0.390630435877307	6.06886267518233	6.46666303192276	5.80309324045456e-06	0.000317059887823963	4.19168974040203
Fut9	0.4336023003749	6.27646789025319	6.46439049258839	5.8283067614699e-06	0.000317059887823963	4.18338640632177
Cisd2	0.54545542211533	6.89977679573244	6.59593649054175	5.98582365718206e-06	0.000319526709374712	4.17225899841459
Sucla2	0.395601221330097	7.3623028825248	6.46640469804949	5.80595371115493e-06	0.000317059887823963	4.154485842125
Ptov1	-0.41556248690156	7.06007381943511	-6.45947937792347	5.88318384956271e-06	0.000318452936732549	4.15114515514302
Zfp445	0.383978758613026	7.34189022416389	6.45620939504928	5.92001985806443e-06	0.00031886047552347	4.13595415063618
Ddx3x	0.447019256834373	8.81848115425626	6.52728292215556	5.75917589840406e-06	0.000317059887823963	4.13336787684142
Eif4e	0.398685091543167	6.72506174811535	6.44309864735935	6.07013044664769e-06	0.000319526709374712	4.13133944343533
Fam102b	0.353902239493718	6.3037550007064	6.43519729425887	6.16249803645698e-06	0.00032080372553422	4.12853931783197
Akt1	-0.367780432438054	6.82362984150796	-6.44231467943017	6.07923059196374e-06	0.000319526709374712	4.12660818984334
Etf1	0.402825952930196	6.34415676820084	6.42379322149407	6.29839081954198e-06	0.000325691131716521	4.10644164634868
Pten	0.462454231578406	7.15900925663819	6.43655534785396	6.1465191066208e-06	0.00032080372553422	4.10519095864911
Tceb1	0.496712893150174	5.98710847020989	6.4155650457354	6.39836659156607e-06	0.00032733571462177	4.09904097749235
LOC292199	0.412136673901458	7.87841754764456	6.44479697643928	6.05046500325096e-06	0.000319526709374712	4.09820507354328
Gna12	-0.33889125156006	8.24988142125211	-6.44658918425089	6.02978416115668e-06	0.000319526709374712	4.09048635055968
Srsf3	0.362418454751278	6.81036847045936	6.41475327981572	6.40831867779752e-06	0.00032733571462177	4.07555791916741
Pik3r2	-0.32801058769351	7.5252898741257	-6.42231326874083	6.31625264634061e-06	0.000325691131716521	4.06624518275311
Tubgcp5	0.427971891464412	5.83371937498429	6.39615341023985	6.64080142772473e-06	0.000332958154532927	4.0650526968524
Wbp1	-0.491228731281953	5.07220857345474	-6.40411244481143	6.54026767215386e-06	0.000329446314115019	4.06080039503505
Rbm25	0.43564823258959	6.74221539495269	6.40409563798503	6.54047829493052e-06	0.000329446314115019	4.0579722327914
Fmr1	0.530443025617268	5.78032954076989	6.38486397461862	6.78615918483118e-06	0.00033331717303028	4.0447541662689
